sample_id,dataset,split,image_path,person_index,localization_l2,failure,final_entropy,final_negative_peak,final_negative_margin,final_spread,pairwise_peak_distance_mean,pairwise_peak_distance_max,pairwise_js_mean,pairwise_js_max,geometry_semantics_conflict,semantic_peak_outside_geometry_support,probe_l2_2,probe_l2_5,probe_l2_8,probe_l2_11,risk_random,risk_final_confidence,risk_final_plus_disagreement
synthetic-ee81af69a013b388c28b,synthetic,smoke,synthetic/synthetic_00132.jpg,0,0.11996379067700039,0,0.5605850683946505,-0.05356254493027655,-0.0009786077281698433,0.07708059368801137,0.09030479180288357,0.16129032258064524,0.31769465174742934,0.5902384646972736,0.03606561254031919,0,0.048210431215073575,0.023273553402854374,0.0543605681273281,0.11996379067700039,0.37514671210912,-0.22764099751116557,0.305023483901771
synthetic-acd16c1d185140529b02,synthetic,smoke,synthetic/synthetic_00133.jpg,0,0.028594530719522313,0,0.6019107321668156,-0.04004316617684692,-0.0008635690565694035,0.08894960861013598,0.03671197378895804,0.04561979233461601,0.03717423655313643,0.09538647339784076,0.0,0,0.0727815607633406,0.055620580941272,0.05496502296891137,0.028594530719522313,0.8199614536746831,0.19432310993839763,-0.312806765544916
synthetic-36545ab201d60284fb7a,synthetic,smoke,synthetic/synthetic_00134.jpg,0,0.028811976220052892,0,0.6453244105824508,-0.028871108686526457,-0.0012966214482176795,0.10441461981016219,0.04650688999931659,0.07213122508063838,0.09274907005435927,0.21857158717405323,0.0,0,0.031373443188278775,0.042484195666745564,0.04252620446218383,0.028811976220052892,0.7879271410290045,0.6182822407095239,0.046949416969480275
synthetic-85ce5c3f9a5c8fdba331,synthetic,smoke,synthetic/synthetic_00135.jpg,0,0.030487644257597327,0,0.47191722652027773,-0.09606499140422003,-0.001992964642736475,0.05665292430311336,0.029108675066521993,0.04561979233461593,0.02090546580155159,0.03056913193611545,0.011404948083653981,0,0.060883336102580815,0.030487644257597327,0.06372007854947183,0.060883336102580815,0.6232809277575084,-1.2361753425740902,-1.0077711338653756
synthetic-eaf0b748add327dfbd3d,synthetic,smoke,synthetic/synthetic_00136.jpg,0,0.034573878713309025,0,0.4779505495622325,-0.09740234367928544,-0.016057900846075307,0.05785000331557332,0.016129032258064502,0.032258064516129004,0.02393058572707578,0.04974484361703053,0.0,0,0.02285563449648192,0.034573878713309025,0.034573878713309025,0.034573878713309025,0.9362207537195313,-1.8933136259066843,-1.3472738028248281
synthetic-6ea04119e827c4f073fa,synthetic,smoke,synthetic/synthetic_00137.jpg,0,0.1103053872193183,0,0.6049314145462795,-0.03200624359229602,-0.00046533027653450354,0.1004822606467851,0.07937683844303824,0.13300340727798904,0.2100990097053306,0.4245490525805,0.011404948083654021,0,0.06542910528092546,0.04781473522198877,0.08547083073400255,0.1149884349792967,0.6541352324105535,0.43754297955994575,0.34600857326325407
synthetic-abfed69f86d6fbe8bf91,synthetic,smoke,synthetic/synthetic_00138.jpg,0,0.18013203070891506,1,0.6233679398466395,-0.0358104011234938,-0.002060846493547354,0.09576009735034868,0.0957165337776331,0.17371499377853236,0.27463257186759454,0.555989214729631,0.025502239194906285,0,0.040286933115968544,0.09197616651987037,0.1360163844818124,0.1832383830519098,0.4851580755947986,0.3342639450920137,0.5286428981466056
synthetic-709dc5c622fbae16b76a,synthetic,smoke,synthetic/synthetic_00139.jpg,0,0.01077059777421449,0,0.42192932429322444,-0.1399530448822476,-0.02689678231952801,0.04764123853173006,0.03133562970293658,0.045619792334616084,0.018677117005950716,0.038878884900704576,0.016129032258064557,0,0.023795792401871955,0.023795792401871955,0.03888755274707015,0.01077059777421449,0.08383856267781187,-3.138584515130724,-1.8422758878960568
synthetic-5971eb49d8c4fc13a19b,synthetic,smoke,synthetic/synthetic_00140.jpg,0,0.015661432766312492,0,0.6433125711295883,-0.031276277521061255,-0.001781274890036988,0.1026120208608826,0.04650688999931657,0.07213122508063836,0.08542723660401232,0.19203126729260722,0.011404948083653981,0,0.01740072661685367,0.058773302991179034,0.015661432766312492,0.04626986779528307,0.07879620655508623,0.543563876980911,0.0009884628815447865
synthetic-10ff3056b45592224e58,synthetic,smoke,synthetic/synthetic_00141.jpg,0,0.01522597769502083,0,0.5440887783902201,-0.058788785428341796,-0.0015142284189799057,0.07275307296595872,0.031335629702936484,0.04561979233461593,0.07096508520706495,0.15348191570212588,0.011404948083653981,0,0.021135462601332318,0.029202935740541985,0.021135462601332318,0.02525735681466252,0.8699260175624529,-0.41327204017075536,-0.5333160507927618
synthetic-1fb7b4c483167c442097,synthetic,smoke,synthetic/synthetic_00142.jpg,0,0.09786355247509546,0,0.5667023219656717,-0.05067078265635856,-0.004770558861298117,0.07931493676573961,0.07754660594281416,0.13300340727798904,0.15498606665943568,0.3424214701048105,0.025502239194906292,0,0.03222640245008812,0.058362445965860155,0.037666811284554624,0.09786355247509546,0.8951483820403385,-0.3354345688671176,-0.08011267547368729
synthetic-0bb01fff05624580b1a6,synthetic,smoke,synthetic/synthetic_00143.jpg,0,0.028100395062703103,0,0.6524836222900885,-0.026330928928656072,-0.0008266812964801175,0.10771717971875173,0.05952186995626599,0.09123958466923193,0.11455229929191418,0.2623779436987502,0.016129032258064512,0,0.028100395062703103,0.0302180806148351,0.06761939077894229,0.06650174267213646,0.7360287349562008,0.7299169744416845,0.2073062894077755
synthetic-72e10700d4803d723995,synthetic,smoke,synthetic/synthetic_00144.jpg,0,0.012587987202631143,0,0.5450149029544298,-0.061672185032025824,-0.0067413342971678475,0.07298696388635334,0.032258064516129004,0.06451612903225801,0.03358416988836312,0.0693100918685208,0.011404948083653981,0,0.01867176502342071,0.012587987202631143,0.012587987202631143,0.04383383435814592,0.3167957922174154,-0.6870583866238504,-0.6981722400462639
synthetic-0b323fdb0cd9c06f503d,synthetic,smoke,synthetic/synthetic_00145.jpg,0,0.047882718228230654,0,0.4696236025740282,-0.09242349447122793,-0.001173929821008654,0.056204838488781,0.016129032258064516,0.03225806451612903,0.021572976677034877,0.047334145214122075,0.011404948083653992,0,0.0440845425195737,0.047882718228230654,0.0440845425195737,0.0440845425195737,0.35905872393702554,-1.1760375065864304,-1.0249125095293778
synthetic-b5b8b5af30e60cf8b24f,synthetic,smoke,synthetic/synthetic_00146.jpg,0,0.22934803013987448,1,0.6054167685109887,-0.035371082379887515,-0.0017277394595987053,0.09803159406423972,0.16212108134439965,0.2974046599126738,0.44488803564116813,0.6805751085435463,0.55702474041827,1,0.036892676343466504,0.0758013797750348,0.1453339965628764,0.2516803172345897,0.8376836577212438,0.3174002283939364,1.384235323713937
synthetic-e9400a6e2fdf9ed2d180,synthetic,smoke,synthetic/synthetic_00147.jpg,0,0.25137722998769724,1,0.664282126079726,-0.02668628016583621,-0.0005324325893688725,0.11034802807690522,0.16341985280125249,0.275613024042501,0.45256623595538703,0.6722036345056053,0.55702474041827,1,0.018298762627487503,0.05426617724485445,0.14620350530682857,0.2626723940145547,0.07292282249527327,0.8145274122747679,1.5787697475033378
synthetic-ff314a3bc7228a5ea85c,synthetic,smoke,synthetic/synthetic_00148.jpg,0,0.17162707136797392,1,0.5605477926655915,-0.05446257062608567,-0.006206355322923247,0.0771949101295999,0.13649414330065238,0.22580645161290322,0.39043330812161575,0.6287687152529504,0.041121125109619225,0,0.05282763836178618,0.06925233612358235,0.17162707136797392,0.1394429013208998,0.825797208643,-0.4877762806075173,0.48342909291027325
synthetic-e087c4405ffc4ec387a9,synthetic,smoke,synthetic/synthetic_00149.jpg,0,0.20705991135680926,1,0.6815373294692638,-0.02290721011882879,-0.00025698416322851234,0.11777258841954649,0.10117818928679935,0.1737149937785324,0.2627332369733944,0.5171850107354934,0.025502239194906278,0,0.022018892538158714,0.12734265706613473,0.09779755217301452,0.17898267243026872,0.6661518648726601,1.01378325306382,0.8154065742248089
synthetic-dc75c660ca2e8f1c2dbf,synthetic,smoke,synthetic/synthetic_00150.jpg,0,0.08810272198573776,0,0.5630062304095004,-0.04626598070960668,-0.0012103328887022521,0.08238323011298301,0.05318775390856003,0.09123958466923189,0.10798784710013709,0.21101048612758544,0.025502239194906278,0,0.0181430115017601,0.016303198077640326,0.02921787326279469,0.07312881763328798,0.18472479203154013,-0.0984856374602828,-0.20332235363250936
synthetic-2029105c25ad0a2e6b8e,synthetic,smoke,synthetic/synthetic_00151.jpg,0,0.02043957911112277,0,0.48297149475391155,-0.09430385902592672,-0.017588699353130344,0.05886547656279282,0.03133562970293654,0.04561979233461603,0.019134978801391516,0.0375010271878439,0.011404948083653992,0,0.04952508912852734,0.02043957911112277,0.02043957911112277,0.023084026277152937,0.34117218031186325,-1.908267665865913,-1.2985794780508022
synthetic-f1baeed43873fe7b67c4,synthetic,smoke,synthetic/synthetic_00152.jpg,0,0.02479177240668187,0,0.5259127388992848,-0.07017536688018786,-0.00939878910485794,0.06833687089909672,0.029108675066522,0.045619792334615945,0.04127344809717509,0.07748595948224012,0.0,0,0.01609517156922473,0.02479177240668187,0.02828068913261418,0.02479177240668187,0.32170000532579635,-1.0192073716670038,-0.8777257648496514
synthetic-3211312bf29ee20c84ff,synthetic,smoke,synthetic/synthetic_00153.jpg,0,0.027011349973865558,0,0.5997777235929448,-0.041918118704887763,-0.0027963425104605144,0.08830176595011965,0.0420883178749795,0.06451612903225806,0.06618848700785007,0.1161423994066355,0.011404948083653981,0,0.03785227176407587,0.027011349973865558,0.006344150935461538,0.044492208049498265,0.0043689696607468465,0.06787559230160282,-0.287157039478511
synthetic-dd4e8dd7c57697cfac20,synthetic,smoke,synthetic/synthetic_00154.jpg,0,0.06635332918121961,0,0.5531446589761317,-0.05870371818715182,-0.008480239726590628,0.0750726632944272,0.06223920012119074,0.10200895677962517,0.14810039424443155,0.273968480664353,0.022809896167308,0,0.05467070130106028,0.010839703397665051,0.09363837353847777,0.08575701887455019,0.8454338893272956,-0.6893704854606623,-0.3641572165320514
synthetic-5e05bcf65a67ae19f516,synthetic,smoke,synthetic/synthetic_00155.jpg,0,0.040036659906284265,0,0.5254899133277637,-0.06789708821427821,-0.002453348908039138,0.06821144669812035,0.059833280669311616,0.09123958466923195,0.12219619297229604,0.22894262801267035,0.016129032258064516,0,0.043708448638284936,0.033883798084444146,0.06571435038246731,0.06571435038246731,0.6452658292276519,-0.6648427982865838,-0.42279371979902486
synthetic-b33cd7e93412d124f49e,synthetic,smoke,synthetic/synthetic_00156.jpg,0,0.01778148029869057,0,0.5285619858205597,-0.06803010774469051,-0.006018390245919061,0.06894157768083603,0.02150537634408602,0.03225806451612903,0.03719044446241162,0.08440715191619534,0.0,0,0.017567747764446272,0.017567747764446272,0.01778148029869057,0.01778148029869057,0.7360073580629789,-0.818854344482278,-0.827470365597173
synthetic-d136644a102a714cb89f,synthetic,smoke,synthetic/synthetic_00157.jpg,0,0.084071907569164,0,0.512712223255308,-0.07309617073728775,-0.0010592248636564494,0.0652566748736485,0.030413194889743977,0.045619792334615966,0.054718115454692996,0.08231737615765625,0.0,0,0.014454047045817464,0.014454047045817464,0.05713417492092689,0.05713417492092689,0.20801858030767895,-0.7271194059514374,-0.731311919116106
synthetic-1049b0862378e69d70d5,synthetic,smoke,synthetic/synthetic_00158.jpg,0,0.034490185606260645,0,0.5928502825306157,-0.04422122137681813,-0.003730529631986723,0.08614790538140203,0.05092546212365364,0.07213122508063836,0.11354064346353754,0.19893286296687246,0.011404948083653981,0,0.02068384928399823,0.0107395798062391,0.06493791059076384,0.06493791059076384,0.24696188322257628,-0.04943554724985942,-0.22512450191088862
synthetic-df4c111269e196efa72e,synthetic,smoke,synthetic/synthetic_00159.jpg,0,0.1789707493091102,1,0.6672249706588832,-0.02370078253260311,-0.00013896252367325349,0.11427530776494452,0.13860540298136267,0.2600728305902758,0.4008556472866933,0.6666188347609658,0.5470238056035911,1,0.059502620248094516,0.07410943772473332,0.0802659708954768,0.20856229926598793,0.2448867750538456,0.9190078389620788,1.488362899353736
